mill,vendor_cid,mill_region,dest_location_type,dest_city,dest_st,dimension,grade,length_ft,volume_bf,delivered_cost_per_mbf_avg,rl_price_per_mbf_avg,index_relative_margin_per_mbf_avg
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Middleton,TN,2x6,,8.0,40.0,287.99998556385856,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Milroy,IN,2x4,,,4.0,80.5465656765729,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Milroy,IN,2x4,,6.0,16.0,133.295457277098,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Morristown,TN,2x4,,10.0,6.66667,158.863954524244,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Moscow,TN,2x4,,8.0,5.33333,304.931259860266,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Moscow,TN,2x4,,16.0,53.333349999999996,342.056127842655,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Moscow,TN,2x4,,10.0,6.66667,250.077168761591,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Moscow,TN,2x4,,12.0,8.0,275.0004296875,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Mt Pleasant,TX,2x4,,10.0,6.66667,350.089000127264,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Nashville,TN,2x4,,8.0,21.33332,262.3728056648482,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Nashville,TN,2x4,,12.0,8.0,233.333333333333,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Nashville,TN,2x4,,14.0,18.66666,309.957012717993,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Nashville,TN,2x6,,8.0,16.0,264.999980893342,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Northport,AL,2x4,,8.0,5.33333,261.837003648852,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Olive Branch,MS,2x4,,8.0,10.66666,277.547353938613,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Olive Branch,MS,2x4,,12.0,8.0,219.333333333333,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Park City,KS,2x6,,14.0,14.0,355.000042925824,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Princeville,IL,2x4,,16.0,10.66667,365.054987980769,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Princeville,IL,2x4,,12.0,8.0,325.0,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Princeville,IL,2x4,,14.0,18.66666,339.97774047057203,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Ranburne,AL,2x8,,10.0,13.33333,155.006381841359,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Ranburne,AL,2x8,,12.0,64.0,240.0,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Saint Rose,IL,2x4,,16.0,42.66668,402.568017115286,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Saint Rose,IL,2x4,,12.0,8.0,385.0,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Saint Rose,IL,2x4,,14.0,9.33333,444.942730199614,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Saint Rose,IL,2x4,,18.0,36.0,381.6666586538463,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Saint Rose,IL,2x4,,20.0,13.33333,359.967456954836,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Schiller Park,IL,2x4,,8.0,26.66665,387.0740211261192,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Schiller Park,IL,2x4,,16.0,10.66667,390.070404759758,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Sellersburg,IN,2x6,,10.0,10.0,295.555555555556,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Selmer,TN,2x4,,8.0,10.66666,151.862202189311,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Selmer,TN,2x4,,10.0,20.00001,239.04066239170666,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Selmer,TN,2x4,,14.0,9.33333,244.968362309508,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Shepherdsville,KY,2x4,,10.0,6.66667,325.083018707844,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Shepherdsville,KY,2x6,,10.0,10.0,360.0,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Sherman,TX,2x8,,,2.66667,60.0000031072443,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Sikeston,MO,2x4,,18.0,24.0,433.76532322827654,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Sikeston,MO,2x4,,20.0,13.33333,359.967445235734,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Somerset,KY,2x6,,8.0,8.0,234.791666666667,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Toccoa,GA,2x4,,,2.66667,124.963987707437,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Tuscola,IL,2x4,,10.0,6.66667,360.091460569295,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Tuscola,IL,2x4,,18.0,12.0,553.506054131054,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Tuscola,IL,2x4,,20.0,13.33333,453.118694659241,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Tuscumbia,AL,2x4,,14.0,18.66666,259.966537883666,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Vinemont,AL,2x4,,8.0,5.33333,151.865421764327,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Vinemont,AL,2x4,,10.0,6.66667,260.066007720697,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Walnut,MS,2x4,,10.0,26.66668,350.088954206083,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,Wichita,KS,2x4,,16.0,10.66667,300.048989551321,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,,,2x4,,8.0,10.66666,151.865421764327,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,Customer,,,2x4,,6.0,4.0,155.357142857143,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,TLR,Birmingham,AL,2x4,,10.0,6.66667,390.005514783863,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,TLR,Birmingham,AL,2x4,,14.0,9.33333,325.013951491736,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,TLR,Birmingham,AL,2x6,,8.0,8.0,275.0,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,TLR,Birmingham,AL,2x6,,16.0,16.0,275.0,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,TLR,Birmingham,AL,2x6,,12.0,12.0,275.0,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,TLR,Birmingham,AL,2x8,,8.0,21.33334,275.0,,
"Mission Forest Products, LP (Corinth, MS)",375477,central,TLR,Birmingham,AL,2x8,,12.0,16.0,230.0,,
"Mountain Timber, Inc (Hector, AR)",906,nan,Customer,Pine Bluff,AR,4x6,,9.0,72.0,519.999951636905,,
"Mountain Timber, Inc (Hector, AR)",906,nan,Customer,Pine Bluff,AR,4x7,,9.0,42.0,552.4999758184525,,
"National Salvage & Service Corporation (Deridder, LA)",15562,nan,Customer,Scammon,KS,7x9,,10.0,44.625,179.273758346291,,
"National Salvage & Service Corporation (Hondo, TX)",378307,nan,Customer,Ft Worth,TX,7x9,,10.0,44.625,179.271708683473,,
"National Salvage & Service Corporation (Vanderbilt, TX)",378913,nan,Customer,Niederwald,TX,7x9,,10.0,44.625,179.271708683473,,
"Norbord Industries Inc. (Cordele, GA)",1060,east,Customer,Eatonton,GA,16x4,,8.0,32.0,280.0,,
"Norbord Industries Inc. (Kinards, SC)",1061,east,Customer,Baltimore,MD,16x4,,8.0,32.0,300.000016741071,,
"Norbord Industries Inc. (Kinards, SC)",1061,east,Customer,Golden,MS,16x4,,8.0,32.0,176.0,,
"Norbord Industries Inc. (Kinards, SC)",1061,east,Customer,Moore,SC,16x4,,8.0,32.0,151.999988839286,,
"Norbord Industries Inc. (Kinards, SC)",1061,east,Customer,Somerset,KY,16x4,,8.0,32.0,151.999988839286,,
"Pallets Ready, LLC (Summertown, TN)",377491,nan,Customer,Cedar Springs,GA,4x4,,8.0,21.33334,478.2076317848405,,
"Pallets Ready, LLC (Summertown, TN)",377491,nan,Customer,Cedar Springs,GA,4x4,,,21.33332,478.17003154816376,,
"Pallets Ready, LLC (Summertown, TN)",377491,nan,Customer,Rainbow City,AL,3x8,,,12.0,724.999965277778,,
"Pallets Ready, LLC (Summertown, TN)",377491,nan,Customer,Westerville,OH,2x2,,,1.66667,696.0,,
"Pallets Ready, LLC (Summertown, TN)",377491,nan,Customer,Westerville,OH,3x2,,,2.0,575.0,,
"Pallets Ready, LLC (Summertown, TN)",377491,nan,Customer,Westerville,OH,3x3,,,3.0,610.0,,
"Pallets Ready, LLC (Summertown, TN)",377491,nan,Customer,Westerville,OH,3x6,,,24.0,476.66697887988926,,
"Park Falls Hardwood (Park Falls, WI)",913,nan,Customer,Boyceville,WI,2x4,,,2.66667,322.5,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Arthur,IL,4x4,,14.0,18.66667,315.714285714286,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Bryan,TX,4x4,,8.0,74.66669,329.2857152157737,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Bryan,TX,4x4,,16.0,106.66665,319.0000010230654,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Bryan,TX,4x4,,10.0,79.99998,320.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Bryan,TX,4x4,,12.0,96.0,320.0000028935185,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Bryan,TX,4x4,,14.0,112.00002,319.9999950396827,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Bryan,TX,4x6,,8.0,272.0,412.9411691395308,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Bryan,TX,4x6,,16.0,320.0,368.499994047619,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Bryan,TX,4x6,,10.0,280.0,392.85714285714283,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Bryan,TX,4x6,,12.0,264.0,372.27272727272725,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Bryan,TX,4x6,,14.0,280.0,353.50000223214295,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Chickasha,OK,4x4,,8.0,10.66667,325.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Dallas,TX,4x4,,8.0,32.00001,343.33335844494064,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Dallas,TX,4x4,,16.0,63.99999,343.42918131919237,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Dallas,TX,4x4,,10.0,39.99999,343.40455361776867,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Dallas,TX,4x4,,12.0,48.0,343.33334077380965,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Dallas,TX,4x4,,14.0,56.00001,343.3333382936507,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Dallas,TX,4x6,,8.0,16.0,530.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Dallas,TX,4x6,,16.0,32.0,514.999958147321,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Dallas,TX,4x6,,12.0,24.0,385.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Denton,TX,2x6,,8.0,8.0,294.999981933594,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Denton,TX,2x6,,10.0,10.0,295.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Denton,TX,4x6,,8.0,5.0,293.213976934524,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Denton,TX,4x6,,12.0,7.5,295.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Denver,CO,4x4,,8.0,10.66667,390.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Denver,CO,4x4,,16.0,21.33333,415.046322134167,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Denver,CO,4x4,,12.0,16.0,350.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Ft Worth,TX,4x4,,8.0,10.66667,365.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Guthrie,OK,4x4,,8.0,10.66667,300.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Guthrie,OK,4x4,,16.0,21.33333,300.041858518208,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Guthrie,OK,4x4,,10.0,13.33333,300.133988387673,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Guthrie,OK,4x4,,12.0,16.0,300.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Guthrie,OK,4x4,,14.0,18.66667,300.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Henderson,TX,2x4,,8.0,10.66666,309.323715058611,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Henderson,TX,2x4,,16.0,21.33334,309.254000450755,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Henderson,TX,2x4,,10.0,13.33334,309.267928236567,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Henderson,TX,2x4,,12.0,16.0,309.230787259615,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Henderson,TX,2x4,,14.0,18.66666,208.843277091668,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Kilgore,TX,4x4,,16.0,21.33333,475.022089940938,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Markleville,IN,4x4,,8.0,10.66667,350.00001953125,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Markleville,IN,4x4,,16.0,21.33333,350.097703042143,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Markleville,IN,4x4,,10.0,13.33333,350.078142442509,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Markleville,IN,4x4,,12.0,16.0,350.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Markleville,IN,4x4,,14.0,18.66667,350.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Memphis,TN,4x6,,16.0,32.0,444.583333333333,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Oklahoma City,OK,2x4,,8.0,5.33333,180.013512733829,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Oklahoma City,OK,2x4,,10.0,6.66667,319.999983173077,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Oklahoma City,OK,2x4,,12.0,8.0,360.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Oklahoma City,OK,2x4,,14.0,9.33333,240.041215868109,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Oklahoma City,OK,2x6,,8.0,8.0,285.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Oklahoma City,OK,2x6,,16.0,16.0,285.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Oklahoma City,OK,2x6,,10.0,10.0,285.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Oklahoma City,OK,2x6,,12.0,12.0,285.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Oklahoma City,OK,2x6,,14.0,14.0,285.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Ottawa Lake,MI,4x6,,8.0,5.0,264.999980729167,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Ottawa Lake,MI,4x6,,16.0,10.0,265.000012152778,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Ottawa Lake,MI,4x6,,10.0,6.25,265.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Ottawa Lake,MI,4x6,,12.0,7.5,265.000012152778,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Ottawa Lake,MI,4x6,,14.0,8.75,264.999986111111,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Park City,KS,4x4,,12.0,16.0,350.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Pharr,TX,4x4,,8.0,10.66667,365.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Port Neches,TX,4x6,,10.0,60.0,468.3333333333333,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Ripley,TN,2x4,,8.0,5.33333,285.13922813874,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Ripley,TN,2x4,,16.0,10.66667,285.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Ripley,TN,2x4,,10.0,6.66667,284.999986328125,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Ripley,TN,2x4,,12.0,8.0,285.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Ripley,TN,2x4,,14.0,9.33333,285.079542283003,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Scammon,KS,4x4,,8.0,10.66667,540.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Selmer,TN,2x6,,8.0,8.0,235.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Selmer,TN,2x6,,16.0,16.0,235.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Selmer,TN,2x6,,10.0,10.0,234.999986328125,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Selmer,TN,2x6,,12.0,12.0,234.999990234375,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Selmer,TN,2x6,,14.0,14.0,235.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,South Pittsburg,TN,4x4,,12.0,16.0,524.999958147321,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Stephens,AR,4x6,,8.0,16.0,365.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Stephens,AR,4x6,,16.0,64.0,439.999990234375,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Stephens,AR,4x6,,10.0,20.0,365.000020833333,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Stephens,AR,4x6,,12.0,24.0,365.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Stephens,AR,4x6,,14.0,112.0,457.5,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Sycamore,IL,4x4,,8.0,21.33334,332.5,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Sycamore,IL,4x4,,16.0,42.66666,332.625165835638,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Sycamore,IL,4x4,,10.0,13.33333,325.290437890974,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Sycamore,IL,4x4,,12.0,32.0,332.5,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Sycamore,IL,4x4,,14.0,37.33334,332.5,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Toccoa,GA,4x4,,8.0,10.66667,355.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Toccoa,GA,4x4,,16.0,21.33333,355.04953257988,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Toccoa,GA,4x4,,10.0,13.33333,355.105715986901,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Toccoa,GA,4x4,,12.0,16.0,355.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Toccoa,GA,4x4,,14.0,18.66667,355.000012755102,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Toledo,OH,4x4,,8.0,10.66667,360.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Toledo,OH,4x4,,16.0,21.33333,360.040199799085,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Toledo,OH,4x4,,10.0,13.33333,360.160802590442,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Toledo,OH,4x4,,12.0,16.0,360.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Toledo,OH,4x4,,14.0,18.66667,360.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,West Union,OH,4x4,,8.0,32.00001,366.6666666666667,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,West Union,OH,4x4,,16.0,42.66666,450.251256281407,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,West Union,OH,4x4,,10.0,39.99999,275.083734017146,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,West Union,OH,4x4,,12.0,48.0,280.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,West Union,OH,4x4,,14.0,56.00001,275.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Wichita,KS,2x6,,8.0,8.0,255.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Wichita,KS,2x6,,16.0,16.0,255.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Wichita,KS,2x6,,10.0,10.0,255.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Wichita,KS,2x6,,12.0,12.0,255.0,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Wichita,KS,2x6,,14.0,14.0,254.999990513393,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Wichita Falls,TX,2x4,,8.0,5.33333,304.661157024793,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Wichita Falls,TX,2x4,,16.0,10.66667,304.615384615385,,
"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",1062,west,Customer,Wichita Falls,TX,2x4,,10.0,6.66667,304.652001442481,,
