region,mill,item_description,date,delivered_cost_per_mbf,dimension,length_ft,grade
Central,"Weyerhaeuser NR Company (Millport, AL)",2X8-8 #3 SYP KD-HT,2025-01-08 00:00:00,245.0,2x8,8,3
Central,"Weyerhaeuser NR Company (Millport, AL)",2X8-8 #3 SYP KD-HT,2025-01-08 00:00:00,245.0,2x8,8,3
Central,"Weyerhaeuser NR Company (Millport, AL)",2X8-8 #3 SYP KD-HT,2025-01-08 00:00:00,245.0,2x8,8,3
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X4-10 #3 SYP KD-HT,2025-01-08 00:00:00,300.076443388623,2x4,10,3
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X4-8 #3 SYP KD-HT,2025-01-08 00:00:00,276.738783036263,2x4,8,3
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X4-8 #4 SYP HT,2025-01-08 00:00:00,260.081154192967,2x4,8,4
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X4-10 #4 SYP KD-HT,2025-01-08 00:00:00,259.990728340373,2x4,10,4
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X4-14 #4 SYP HT,2025-01-08 00:00:00,259.976822044811,2x4,14,4
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X4-16 #4 SYP HT,2025-01-08 00:00:00,259.959421360973,2x4,16,4
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-8 #4 SYP HT,2025-01-08 00:00:00,485.0,4x6,8,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-10 #3 SYP KD-HT,2025-01-08 00:00:00,270.003803928223,2x4,10,3
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-8 #3 SYP KD-HT,2025-01-08 00:00:00,285.00393362016,2x4,8,3
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-8 #3 SYP KD-HT,2025-01-08 00:00:00,295.003676705593,2x4,8,3
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-10 #4 SYP KD-HT,2025-01-08 00:00:00,270.003803928223,2x4,10,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-10 #3 SYP KD-HT,2025-01-08 00:00:00,300.076443388623,2x4,10,3
Central,"Gloster Forest Products (Gloster, MS)",2X6-8 #4 SYP HT,2025-01-08 00:00:00,235.0,2x6,8,4
Central,"Gloster Forest Products (Gloster, MS)",2X6-10 #4 SYP HT,2025-01-08 00:00:00,235.0,2x6,10,4
Central,"Gloster Forest Products (Gloster, MS)",2X6-12 #4 SYP HT,2025-01-08 00:00:00,235.0,2x6,12,4
Central,"Gloster Forest Products (Gloster, MS)",2X6-16 #4 SYP HT,2025-01-08 00:00:00,235.0,2x6,16,4
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X6-12 #4 SYP HT,2025-01-09 00:00:00,326.000531462585,4x6,12,4
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X6-14 #4 SYP HT,2025-01-09 00:00:00,326.000660076531,4x6,14,4
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X6-16 #4 SYP HT,2025-01-09 00:00:00,326.000558035714,4x6,16,4
West,"Weyerhaeuser NR Company (Holden, LA)",2X4-10 #3 SYP KD-HT,2025-01-09 00:00:00,271.115184294872,2x4,10,3
West,"Weyerhaeuser NR Company (Holden, LA)",2X4-12 #3 SYP KD-HT,2025-01-09 00:00:00,268.666666666667,2x4,12,3
West,"Weyerhaeuser NR Company (Holden, LA)",2X4-10 #3 SYP KD-HT,2025-01-09 00:00:00,271.115184294872,2x4,10,3
West,"Weyerhaeuser NR Company (Holden, LA)",2X4-10 #3 SYP KD-HT,2025-01-09 00:00:00,254.166666666667,2x4,10,3
West,"Weyerhaeuser NR Company (Holden, LA)",2X4-10 #3 SYP KD-HT,2025-01-09 00:00:00,305.006883891693,2x4,10,3
West,"Weyerhaeuser NR Company (Holden, LA)",2X4-12 #3 SYP KD-HT,2025-01-09 00:00:00,310.0,2x4,12,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-8 #3 SYP KD-HT,2025-01-09 00:00:00,245.0,2x8,8,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-12 #3 SYP KD-HT,2025-01-09 00:00:00,265.0,2x8,12,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X10-8 #4 SYP HT,2025-01-09 00:00:00,102.548476324426,2x10,8,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X10-10 #4 SYP HT,2025-01-09 00:00:00,205.000937558597,2x10,10,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X10-12 #4 SYP HT,2025-01-09 00:00:00,205.000852083333,2x10,12,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X10-14 #4 SYP HT,2025-01-09 00:00:00,205.000847039914,2x10,14,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X10-16 #4 SYP HT,2025-01-09 00:00:00,205.000820344545,2x10,16,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X6-12 #3 SYP KD-HT,2025-01-09 00:00:00,265.0,2x6,12,3
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X6-12 #3 SYP KD-HT,2025-01-09 00:00:00,265.0,2x6,12,3
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X6-8 #3 SYP KD-HT,2025-01-09 00:00:00,245.0,2x6,8,3
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X6-8 #3 SYP KD-HT,2025-01-09 00:00:00,245.0,2x6,8,3
West,"Weyerhaeuser NR Company (Idabel, OK)",2X6-16 #3 SYP KD-HT,2025-01-09 00:00:00,310.0,2x6,16,3
Central,"Weyerhaeuser NR Company (Bruce, MS)",2X12-8 #3 SYP KD-HT,2025-01-09 00:00:00,229.999988536005,2x12,8,3
Central,"Weyerhaeuser NR Company (Millport, AL)",2X8-8 #3 SYP KD-HT,2025-01-09 00:00:00,234.347826086957,2x8,8,3
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X4-10 #3 SYP KD-HT,2025-01-09 00:00:00,310.719620872611,2x4,10,3
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X4-8 #3 SYP KD-HT,2025-01-09 00:00:00,280.085662759243,2x4,8,3
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-14 #4 SYP HT,2025-01-09 00:00:00,260.011161193389,2x4,14,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-8 #3 SYP KD-HT,2025-01-09 00:00:00,295.004497029297,2x4,8,3
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-14 #3 SYP KD-HT,2025-01-09 00:00:00,305.013092938399,2x4,14,3
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X6-8 #4 SYP HT,2025-01-09 00:00:00,239.99998938519,2x6,8,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-12 #3 SYP KD-HT,2025-01-09 00:00:00,305.0,2x4,12,3
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-12 #3 SYP KD-HT,2025-01-09 00:00:00,305.0,2x4,12,3
West,"Interfor US, Inc (Dequincy, LA)",2X8-8 #3 SYP KD-HT,2025-01-09 00:00:00,264.999980957031,2x8,8,3
West,"Interfor US, Inc (Dequincy, LA)",2X8-10 #3 SYP KD-HT,2025-01-09 00:00:00,265.103556076592,2x8,10,3
West,"Interfor US, Inc (Dequincy, LA)",2X8-12 #3 SYP KD-HT,2025-01-09 00:00:00,265.0,2x8,12,3
West,"Interfor US, Inc (Dequincy, LA)",2X8-14 #3 SYP KD-HT,2025-01-09 00:00:00,265.0,2x8,14,3
West,"Interfor US, Inc (Dequincy, LA)",2X8-16 #3 SYP KD-HT,2025-01-09 00:00:00,265.043138531662,2x8,16,3
West,"Interfor US, Inc (Dequincy, LA)",2X12-8 #3 SYP KD-HT,2025-01-09 00:00:00,346.666666666667,2x12,8,3
West,"Interfor US, Inc (Dequincy, LA)",2X12-10 #3 SYP KD-HT,2025-01-09 00:00:00,173.333323697917,2x12,10,3
West,"Interfor US, Inc (Dequincy, LA)",2X12-12 #3 SYP KD-HT,2025-01-09 00:00:00,260.0,2x12,12,3
West,"Interfor US, Inc (Dequincy, LA)",2X12-14 #3 SYP KD-HT,2025-01-09 00:00:00,173.333333333333,2x12,14,3
West,"Interfor US, Inc (Dequincy, LA)",2X12-16 #3 SYP KD-HT,2025-01-09 00:00:00,259.999985351562,2x12,16,3
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-8 #4 SYP HT,2025-01-09 00:00:00,250.0032780168,2x4,8,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-20 #3 SYP KD-HT,2025-01-09 00:00:00,275.007887857207,2x4,20,3
West,"Anthony Timberlands, Inc (Bearden, AR)",2X4-12 #4 SYP HT,2025-01-10 00:00:00,260.0,2x4,12,4
West,"Anthony Timberlands, Inc (Bearden, AR)",2X4-14 #4 SYP HT,2025-01-10 00:00:00,260.0,2x4,14,4
West,"Anthony Timberlands, Inc (Bearden, AR)",2X4-16 #4 SYP HT,2025-01-10 00:00:00,260.029299075952,2x4,16,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X6-8 #4 SYP HT,2025-01-10 00:00:00,229.565232252038,2x6,8,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X8-8 #4 SYP HT,2025-01-10 00:00:00,270.779622395833,2x8,8,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X8-12 #4 SYP HT,2025-01-10 00:00:00,270.779622395833,2x8,12,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X8-16 #4 SYP HT,2025-01-10 00:00:00,270.779622395833,2x8,16,4
West,"Hood Industries, Inc. (Bogalusa, LA)",2X8-8 #4 SYP HT,2025-01-10 00:00:00,225.0,2x8,8,4
