region,mill,item_description,dimension,length_ft,grade,date,delivered_cost_per_mbf
East,"Dupont Pine Products, LLC (Alapaha, GA)",4X6-16 #2 SYP,4x6,16,2,2025-02-05 00:00:00,429.333333333333
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X6-20 #1 SYP HT,4x6,20,1,2025-02-06 00:00:00,540.0
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-16 #2 SYP,4x6,16,2,2025-02-06 00:00:00,354.285714285714
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-16 #2 SYP,4x6,16,2,2025-02-06 00:00:00,398.571428571429
Central,"Homan Forest Products Corporate, Inc (Fulton, MS)",4X6-20 #2 SYP,4x6,20,2,2025-02-06 00:00:00,617.5
Central,"Homan Forest Products Corporate, Inc (Fulton, MS)",4X6-20 #2 SYP,4x6,20,2,2025-02-06 00:00:00,617.5
Central,"Homan Forest Products Corporate, Inc (Fulton, MS)",4X6-20 #2 SYP,4x6,20,2,2025-02-06 00:00:00,617.5
Central,"Homan Forest Products Corporate, Inc (Fulton, MS)",4X6-20 #2 SYP,4x6,20,2,2025-02-06 00:00:00,585.0
Central,"Homan Forest Products Corporate, Inc (Fulton, MS)",4X6-20 #2 SYP,4x6,20,2,2025-02-06 00:00:00,585.0
Central,"Hankins Lumber Company, Inc (Grenada, MS)",4X6-10 #2 SYP HT,4x6,10,2,2025-02-06 00:00:00,466.666666666667
Central,"Hankins Lumber Company, Inc (Grenada, MS)",4X6-10 #2 SYP HT,4x6,10,2,2025-02-06 00:00:00,466.666666666667
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X6-10 #2 SYP HT,4x6,10,2,2025-02-07 00:00:00,466.346153846154
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X6-14 #1 SYP HT,4x6,14,1,2025-02-07 00:00:00,465.0
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X6-10 #1 SYP HT,4x6,10,1,2025-02-07 00:00:00,464.99996875
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X6-14 #1 SYP HT,4x6,14,1,2025-02-07 00:00:00,464.999977223032
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-16 #2 SYP,4x6,16,2,2025-02-07 00:00:00,398.571428571429
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-16 #2 SYP,4x6,16,2,2025-02-07 00:00:00,398.571428571429
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-16 #2 SYP,4x6,16,2,2025-02-07 00:00:00,398.571428571429
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-16 #2 SYP,4x6,16,2,2025-02-07 00:00:00,398.571428571429
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-16 #2 SYP,4x6,16,2,2025-02-07 00:00:00,398.571428571429
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-16 #2 SYP,4x6,16,2,2025-02-07 00:00:00,398.571428571429
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-16 #2 SYP,4x6,16,2,2025-02-07 00:00:00,398.571428571429
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-16 #2 SYP,4x6,16,2,2025-02-07 00:00:00,398.571428571429
Central,"Homan Forest Products Corporate, Inc (Fulton, MS)",4X6-14 #2 SYP,4x6,14,2,2025-02-07 00:00:00,447.058823529412
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-14 #2 SYP,4x6,14,2,2025-02-07 00:00:00,398.571451803936
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-14 #2 SYP,4x6,14,2,2025-02-07 00:00:00,464.999974980377
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-14 #2 SYP,4x6,14,2,2025-02-07 00:00:00,431.785691053207
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-14 #2 SYP,4x6,14,2,2025-02-07 00:00:00,465.000027104592
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-14 #2 SYP,4x6,14,2,2025-02-07 00:00:00,465.000027104592
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X4-12 #1 SYP KD-HT,2x4,12,1,2025-02-07 00:00:00,424.999979300214
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X4-14 #1 SYP KD-HT,2x4,14,1,2025-02-07 00:00:00,449.953636925613
Central,"Gloster Forest Products (Gloster, MS)",4X4-12 #2 SYP KD-HT,4x4,12,2,2025-02-07 00:00:00,400.0
Central,"Gloster Forest Products (Gloster, MS)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-02-07 00:00:00,340.08641242099
Central,"Gloster Forest Products (Gloster, MS)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-02-07 00:00:00,340.08641242099
Central,"Gloster Forest Products (Gloster, MS)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-02-07 00:00:00,340.08641242099
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X6-20 #2 SYP,4x6,20,2,2025-02-08 00:00:00,475.0
West,"Georgia-Pacific Corp. (Diboll, TX)",2X6-16 #1 SYP KD-HT,2x6,16,1,2025-02-10 00:00:00,421.666666666667
West,"Georgia-Pacific Corp. (Diboll, TX)",2X6-16 #1 SYP KD-HT,2x6,16,1,2025-02-10 00:00:00,421.666666666667
Central,"Homan Forest Products Corporate, Inc (Fulton, MS)",4X6-14 #2 SYP,4x6,14,2,2025-02-10 00:00:00,405.147058823529
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-10 #2 Prime SYP KD-HT,2x4,10,2,2025-02-10 00:00:00,325.009189812907
East,"Dupont Pine Products, LLC (Alapaha, GA)",4X6-16 #2 SYP,4x6,16,2,2025-02-10 00:00:00,429.333333333333
East,"Dupont Pine Products, LLC (Alapaha, GA)",4X6-16 #2 SYP,4x6,16,2,2025-02-10 00:00:00,429.333333333333
East,"Dupont Pine Products, LLC (Alapaha, GA)",4X6-16 #2 SYP,4x6,16,2,2025-02-10 00:00:00,460.0
East,"Dupont Pine Products, LLC (Alapaha, GA)",4X6-16 #2 SYP,4x6,16,2,2025-02-10 00:00:00,429.333333333333
East,"Dupont Pine Products, LLC (Alapaha, GA)",4X6-16 #2 SYP,4x6,16,2,2025-02-10 00:00:00,429.333333333333
Central,"Gloster Forest Products (Gloster, MS)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-02-10 00:00:00,340.08641242099
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-20 #2 SYP KD-HT,2x4,20,2,2025-02-11 00:00:00,497.015104771826
Central,"Jasper Lumber Co, Inc (Jasper, AL)",4X4-12 #2 SYP KD-HT,4x4,12,2,2025-02-11 00:00:00,415.0
West,"West Fraser Mills Ltd. (Mansfield, AR)",4X6-14 #2 SYP,4x6,14,2,2025-02-11 00:00:00,475.0
East,"Dupont Pine Products, LLC (Alapaha, GA)",4X6-16 #2 SYP,4x6,16,2,2025-02-11 00:00:00,429.333333333333
East,"Dupont Pine Products, LLC (Alapaha, GA)",4X6-16 #2 SYP,4x6,16,2,2025-02-11 00:00:00,429.333333333333
East,"Dupont Pine Products, LLC (Alapaha, GA)",4X6-16 #2 SYP,4x6,16,2,2025-02-11 00:00:00,429.333333333333
West,"Doman Lumber (Russellville, AR)",1X6-14 #2 SYP KD-HT S4S,1x6,14,2,2025-02-12 00:00:00,510.0
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-20 #1 SYP KD-HT,2x4,20,1,2025-02-12 00:00:00,544.884204832311
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X6-20 #1 SYP KD-HT,2x6,20,1,2025-02-12 00:00:00,524.818725260417
West,"Snider Industries, LLP (Marshall, TX)",1X4-14 #2 SYP KD-HT S4S,1x4,14,2,2025-02-13 00:00:00,621.428571428571
West,"Hatfield Lumber Co (Hatfield, AR)",2X6-12 #2 SYP KD-HT,2x6,12,2,2025-02-13 00:00:00,528.653046875
West,"Hatfield Lumber Co (Hatfield, AR)",2X4-12 #2 SYP KD-HT,2x4,12,2,2025-02-13 00:00:00,458.653004807692
West,"Hatfield Lumber Co (Hatfield, AR)",2X6-20 #2 SYP KD-HT,2x6,20,2,2025-02-13 00:00:00,498.653046875
West,"Hatfield Lumber Co (Hatfield, AR)",2X6-12 #2 SYP Treated,2x6,12,2,2025-02-13 00:00:00,648.65302734375
West,"Hatfield Lumber Co (Hatfield, AR)",2X4-12 #2 SYP Treated,2x4,12,2,2025-02-13 00:00:00,578.653004807692
West,"Doman Lumber (Russellville, AR)",1X6-14 #2 SYP KD-HT S4S,1x6,14,2,2025-02-14 00:00:00,520.0
Central,"Hood Industries, Inc (Waynesboro, MS)",2X12-8 #2 SYP KD-HT,2x12,8,2,2025-02-14 00:00:00,265.0
Central,"Westervelt Lumber Division (Moundville, AL)",2X4-12 #2 SYP KD-HT,2x4,12,2,2025-02-14 00:00:00,315.0
Central,"Westervelt Lumber Division (Moundville, AL)",2X4-12 #2 SYP KD-HT,2x4,12,2,2025-02-14 00:00:00,345.0
Central,"Westervelt Lumber Division (Moundville, AL)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-02-14 00:00:00,349.836847240487
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-02-14 00:00:00,324.995673136358
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-02-15 00:00:00,324.995673136358
Central,"Littrell Lumber Mill, Inc (Decatur, AL)",6X6-7 #2 SYP HT S4S,6x6,7,2,2025-02-17 00:00:00,399.991997519841
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-02-17 00:00:00,324.995673136358
West,"Canfor Southern Pine (Strong, AR)",2X10-18 #1 SYP KD-HT,2x10,18,1,2025-02-18 00:00:00,288.0
West,"Canfor Southern Pine (Strong, AR)",2X8-8 #2 SYP KD-HT,2x8,8,2,2025-02-19 00:00:00,330.0
West,"Canfor Southern Pine (Strong, AR)",2X8-10 #2 SYP KD-HT,2x8,10,2,2025-02-19 00:00:00,330.0
West,"Canfor Southern Pine (Strong, AR)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-02-19 00:00:00,330.0
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-02-19 00:00:00,330.000016927083
Central,"Austell Forest Products Inc (Gordo, AL)",1X4-8 #2 SYP KD-HT,1x4,8,2,2025-02-20 00:00:00,665.0
Central,"Jasper Lumber Co, Inc (Jasper, AL)",4X4-12 #1 SYP KD-HT,4x4,12,1,2025-02-20 00:00:00,430.0
West,"West Fraser Mills Ltd. (Mansfield, AR)",4X6-14 #2 SYP,4x6,14,2,2025-02-20 00:00:00,475.0
East,"Griffin Lumber Company, Inc. (Cordele, GA)",5/4X6-12 #2 NGM SYP KD-HT,4x6,12,2,2025-02-20 00:00:00,310.0
East,"Griffin Lumber Company, Inc. (Cordele, GA)",5/4X6-10 #2 NGM SYP KD-HT,4x6,10,2,2025-02-20 00:00:00,310.0
West,"Doman Lumber (Rison, AR)",1X6-12 #2 SYP KD-HT S4S,1x6,12,2,2025-02-20 00:00:00,630.0
Central,"Interfor US, Inc (Bay Springs, MS)",2X6-6 #2 SYP KD-HT,2x6,6,2,2025-02-20 00:00:00,327.829878038194
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-10 #2 Prime SYP KD-HT,2x4,10,2,2025-02-20 00:00:00,325.009189812907
West,"Doman Lumber (Caddo Mills, TX)",1X4-8 #2 SYP Treated,1x4,8,2,2025-02-21 00:00:00,870.0
West,"Doman Lumber (Caddo Mills, TX)",2X12-10 #2 SYP Treated,2x12,10,2,2025-02-21 00:00:00,600.0
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-12 #1 SYP KD-HT,4x4,12,1,2025-02-21 00:00:00,430.0
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",2X4-12 #2 SYP KD-HT,2x4,12,2,2025-02-21 00:00:00,335.0
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-18 #2 Prime SYP KD-HT,2x4,18,2,2025-02-21 00:00:00,350.0
Central,"Gloster Forest Products (Gloster, MS)",2X10-8 #2 SYP KD-HT,2x10,8,2,2025-02-21 00:00:00,279.97893133349
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X8-10 #2 SYP KD-HT,2x8,10,2,2025-02-24 00:00:00,325.018137172833
West,"Georgia-Pacific Corp. (Pineland, TX)",2X8-18 #2 SYP KD-HT,2x8,18,2,2025-02-24 00:00:00,310.0
West,"Georgia-Pacific Corp. (Pineland, TX)",2X8-18 #2 SYP KD-HT,2x8,18,2,2025-02-24 00:00:00,310.0
West,"Georgia-Pacific Corp. (Pineland, TX)",2X8-18 #2 SYP KD-HT,2x8,18,2,2025-02-24 00:00:00,310.0
West,"Georgia-Pacific Corp. (Pineland, TX)",2X8-18 #2 SYP KD-HT,2x8,18,2,2025-02-24 00:00:00,310.0
West,"Georgia-Pacific Corp. (Pineland, TX)",2X8-20 #2 SYP KD-HT,2x8,20,2,2025-02-24 00:00:00,330.000016927083
West,"Georgia-Pacific Corp. (Pineland, TX)",2X8-20 #2 SYP KD-HT,2x8,20,2,2025-02-24 00:00:00,330.000016927083
West,"Georgia-Pacific Corp. (Pineland, TX)",2X8-20 #2 SYP KD-HT,2x8,20,2,2025-02-24 00:00:00,330.000016927083
West,"Georgia-Pacific Corp. (Pineland, TX)",2X8-20 #2 SYP KD-HT,2x8,20,2,2025-02-24 00:00:00,330.000016927083
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X4-8 #2 SYP,4x4,8,2,2025-02-24 00:00:00,595.323387569297
West,"Doman Lumber (Russellville, AR)",1X6-14 #2 SYP KD-HT S4S,1x6,14,2,2025-02-24 00:00:00,530.0
West,"Coushatta Forest Products, LLC (Coushatta, LA)",4X6-14 #2 SYP,4x6,14,2,2025-02-24 00:00:00,485.0
West,"West Fraser Mills Ltd. (Russellville, AR)",4X4-12 #2 SYP KD-HT,4x4,12,2,2025-02-24 00:00:00,430.0
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X8-10 #2 SYP KD-HT,2x8,10,2,2025-02-24 00:00:00,325.01410651504
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-02-24 00:00:00,325.0
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-02-24 00:00:00,325.0
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-02-24 00:00:00,325.0
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-02-24 00:00:00,324.008901343443
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-10 #2 Prime SYP KD-HT,2x4,10,2,2025-02-24 00:00:00,350.009437072447
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-10 #2 Prime SYP KD-HT,2x4,10,2,2025-02-24 00:00:00,350.009437072447
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-02-25 00:00:00,322.0
West,"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",4X6-14 #2 SYP,4x6,14,2,2025-02-25 00:00:00,475.0
West,"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",4X6-8 #2 SYP KD-HT,4x6,8,2,2025-02-25 00:00:00,530.0
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-14 #1 SYP KD-HT,4x4,14,1,2025-02-25 00:00:00,412.0
West,"West Fraser Mills Ltd. (Russellville, AR)",4X4-12 #2 SYP KD-HT,4x4,12,2,2025-02-26 00:00:00,430.0
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-02-26 00:00:00,324.995673136358
Central,"Austell Forest Products Inc (Gordo, AL)",1X4-8 #2 SYP KD-HT,1x4,8,2,2025-02-27 00:00:00,665.0
Central,"Austell Forest Products Inc (Gordo, AL)",1X4-8 #2 SYP KD-HT,1x4,8,2,2025-02-27 00:00:00,675.0
West,"Hood Industries, Inc. (Bogalusa, LA)",2X8-8 #2 SYP KD-HT,2x8,8,2,2025-02-27 00:00:00,320.0
West,"Hood Industries, Inc. (Bogalusa, LA)",2X8-10 #2 SYP KD-HT,2x8,10,2,2025-02-27 00:00:00,325.05078918581
West,"Hood Industries, Inc. (Bogalusa, LA)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-02-27 00:00:00,325.0
West,"Hood Industries, Inc. (Bogalusa, LA)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-02-27 00:00:00,325.0
West,"Hood Industries, Inc. (Bogalusa, LA)",2X8-16 #2 SYP KD-HT,2x8,16,2,2025-02-27 00:00:00,345.0
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-12 #2 Prime SYP KD-HT,2x4,12,2,2025-02-27 00:00:00,355.0
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-02-27 00:00:00,324.995673136358
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-02-27 00:00:00,330.000016927083
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-02-27 00:00:00,330.000016927083
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-8 #1 SYP KD-HT,2x4,8,1,2025-02-28 00:00:00,470.141568981064
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-10 #1 SYP KD-HT,2x4,10,1,2025-02-28 00:00:00,400.072484673639
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-14 #1 SYP KD-HT,2x4,14,1,2025-02-28 00:00:00,455.000386349002
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-16 #1 SYP KD-HT,2x4,16,1,2025-02-28 00:00:00,460.052287581699
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X4-16 #2 SYP KD-HT,4x4,16,2,2025-02-28 00:00:00,540.024380239791
West,"Hood Industries, Inc. (Bogalusa, LA)",2X8-8 #2 SYP KD-HT,2x8,8,2,2025-02-28 00:00:00,320.0
West,"Hood Industries, Inc. (Bogalusa, LA)",2X8-10 #2 SYP KD-HT,2x8,10,2,2025-02-28 00:00:00,325.0
West,"Hood Industries, Inc. (Bogalusa, LA)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-02-28 00:00:00,325.000024414063
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-02-28 00:00:00,325.0
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-02-28 00:00:00,325.0
Central,"Hood Industries, Inc. (Silver Creek, MS)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-02-28 00:00:00,325.0
Central,"Gloster Forest Products (Gloster, MS)",2X10-8 #2 SYP KD-HT,2x10,8,2,2025-02-28 00:00:00,280.099959819635
East,"Canfor Southern Pine (Graham, NC)",2X6-8 #2 SYP KD-HT,2x6,8,2,2025-03-03 00:00:00,385.0
East,"Canfor Southern Pine (Camden, SC)",2X6-8 #2 SYP KD-HT,2x6,8,2,2025-03-03 00:00:00,375.0
West,"Georgia-Pacific Corp. (Pineland, TX)",2X8-18 #2 SYP KD-HT,2x8,18,2,2025-03-03 00:00:00,320.0
West,"Georgia-Pacific Corp. (Pineland, TX)",2X8-18 #2 SYP KD-HT,2x8,18,2,2025-03-03 00:00:00,320.0
West,"Georgia-Pacific Corp. (Pineland, TX)",2X8-18 #2 SYP KD-HT,2x8,18,2,2025-03-03 00:00:00,320.0
West,"Georgia-Pacific Corp. (Pineland, TX)",2X8-18 #2 SYP KD-HT,2x8,18,2,2025-03-03 00:00:00,320.0
West,"Coushatta Forest Products, LLC (Coushatta, LA)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-03-03 00:00:00,365.0
West,"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",4X6-10 #2 SYP HT,4x6,10,2,2025-03-03 00:00:00,520.0
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-03-03 00:00:00,330.000016927083
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-18 #2 Prime SYP KD-HT,2x4,18,2,2025-03-03 00:00:00,349.999987980769
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-12 #2 SYP KD-HT,4x4,12,2,2025-03-04 00:00:00,420.0
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-12 #2 SYP KD-HT,4x4,12,2,2025-03-04 00:00:00,450.0
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-12 #2 SYP KD-HT,4x4,12,2,2025-03-04 00:00:00,428.571428571429
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-12 #1 SYP KD-HT,4x4,12,1,2025-03-04 00:00:00,425.0
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-14 #1 SYP KD-HT,4x4,14,1,2025-03-04 00:00:00,424.883424908425
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-12 #1 SYP KD-HT,4x4,12,1,2025-03-04 00:00:00,425.0
West,"Doman Lumber (Rison, AR)",1X6-14 #2 SYP KD-HT S4S,1x6,14,2,2025-03-04 00:00:00,530.0
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-18 #2 Prime SYP KD-HT,2x4,18,2,2025-03-04 00:00:00,360.0
East,"Georgia-Pacific Corp. (Rome, GA)",2X4-20 #2 SYP KD-HT,2x4,20,2,2025-03-05 00:00:00,415.049903834595
West,"Pinecrest Lbr / Green Bay Packaging (Plumerville, AR)",4X4-8 #2 SYP,4x4,8,2,2025-03-05 00:00:00,540.0
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-16 #2 SYP KD-HT,2x4,16,2,2025-03-05 00:00:00,420.005757017005
West,"Hatfield Lumber Co (Hatfield, AR)",2X6-20 #2 SYP Treated,2x6,20,2,2025-03-05 00:00:00,627.788943359375
West,"Hatfield Lumber Co (Hatfield, AR)",6X6-14 #2 SYP Treated,6x6,14,2,2025-03-05 00:00:00,792.788876488095
West,"Hatfield Lumber Co (Hatfield, AR)",6X6-16 #2 SYP Treated,6x6,16,2,2025-03-05 00:00:00,857.788916015625
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X6-10 #2 SYP HT,4x6,10,2,2025-03-06 00:00:00,485.0
Central,"West Fraser Mills Ltd. (Opelika, AL)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-03-06 00:00:00,325.0
Central,"West Fraser Mills Ltd. (Opelika, AL)",2X8-10 #2 SYP KD-HT,2x8,10,2,2025-03-06 00:00:00,325.01410651504
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-12 #2 SYP KD-HT,2x4,12,2,2025-03-06 00:00:00,385.0
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-10 #2 Prime SYP KD-HT,2x4,10,2,2025-03-06 00:00:00,350.009272232754
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-18 #2 Prime SYP KD-HT,2x4,18,2,2025-03-06 00:00:00,350.0
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-12 #2 Prime SYP KD-HT,2x4,12,2,2025-03-06 00:00:00,355.0
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X6-14 #2 SYP,4x6,14,2,2025-03-07 00:00:00,485.0
Central,"West Fraser Mills Ltd. (Maplesville, AL)",2X8-10 #2 SYP KD-HT,2x8,10,2,2025-03-07 00:00:00,345.0
Central,"West Fraser Mills Ltd. (Maplesville, AL)",2X8-10 #2 SYP KD-HT,2x8,10,2,2025-03-07 00:00:00,345.0
Central,"West Fraser Mills Ltd. (Maplesville, AL)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-03-07 00:00:00,345.0
Central,"Harrigan Lumber Company, Inc. (Monroeville, AL)",4X6-10 #2 SYP HT,4x6,10,2,2025-03-07 00:00:00,500.0
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X4-8 #1 SYP KD-HT,2x4,8,1,2025-03-07 00:00:00,439.905559132861
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-10 #2 Prime SYP KD-HT,2x4,10,2,2025-03-07 00:00:00,360.009849171681
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-12 #1 SYP KD-HT,2x4,12,1,2025-03-07 00:00:00,469.55314217033
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-12 #2 Prime SYP KD-HT,2x4,12,2,2025-03-07 00:00:00,355.0
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-12 #2 Prime SYP KD-HT,2x4,12,2,2025-03-07 00:00:00,355.0
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-18 #2 Prime SYP KD-HT,2x4,18,2,2025-03-07 00:00:00,350.0
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-03-07 00:00:00,325.0
Central,"Austell Forest Products Inc (Gordo, AL)",1X4-8 #2 SYP KD-HT,1x4,8,2,2025-03-10 00:00:00,675.0
Central,"Austell Forest Products Inc (Gordo, AL)",1X4-8 #2 SYP KD-HT,1x4,8,2,2025-03-10 00:00:00,650.434782608696
West,"Georgia-Pacific Corp. (Diboll, TX)",2X4-14 #1 SYP KD-HT,2x4,14,1,2025-03-10 00:00:00,552.287615368105
West,"Potlatch Land & Lumber, LLC (Warren, AR)",2X4-20 #2 SYP KD-HT,2x4,20,2,2025-03-10 00:00:00,414.962724240512
West,"Potlatch Land & Lumber, LLC (Warren, AR)",2X4-20 #2 SYP KD-HT,2x4,20,2,2025-03-10 00:00:00,414.962634093572
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-10 #1 SYP KD-HT,2x4,10,1,2025-03-10 00:00:00,439.672952106223
Central,"Mission Forest Products, LP (Corinth, MS)",2X8-8 #2 SYP KD-HT,2x8,8,2,2025-03-10 00:00:00,370.749660326087
Central,"Mission Forest Products, LP (Corinth, MS)",2X8-10 #2 SYP KD-HT,2x8,10,2,2025-03-10 00:00:00,426.07057597986
Central,"Mission Forest Products, LP (Corinth, MS)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-03-10 00:00:00,325.0
Central,"Mission Forest Products, LP (Corinth, MS)",2X8-8 #2 SYP KD-HT,2x8,8,2,2025-03-10 00:00:00,370.820703125
Central,"Mission Forest Products, LP (Corinth, MS)",2X8-10 #2 SYP KD-HT,2x8,10,2,2025-03-10 00:00:00,375.862658778882
Central,"Mission Forest Products, LP (Corinth, MS)",2X8-10 #2 SYP KD-HT,2x8,10,2,2025-03-10 00:00:00,403.644886714092
Central,"Mission Forest Products, LP (Corinth, MS)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-03-10 00:00:00,325.0
